Author,Location,Date,Kind,Quote,Description,Event,Source,Resources,Notable People Involved,lat,lon
It is Christmas and in the self-service cafeteria near the Galleria they are playing “Singin’ in the Rain” in English over the loudspeakers— Now the rain pours down in the piazza. I am alone in it, with that great hooded creature, the cathedral.",,"""Duomo Prose""","Lawrence Ferlinghetti, ""Ristorante Vittoria"" in Writing Across the Landscape. Liveright, 2015: 207.",,,45.4640264,9.1885415
Lawrence Ferlinghetti,"Taormina, Italy",1968,Event,,"Ferlighetti was the recipient of the Premio Internazionale di Poesia Etna-Taormina, an international prize sponsored by the Sicilian government. Celebrated “since the days of Virgil,” according to the New Directions publicity release at the time, previous winners included Dylan Thomas, French poet Jules Supervielle, and Italian Nobel Prize winner Salvatore Quasimodo. The prize provided the occasion for another trip to Europe, this one to extend for better than two months.",Awarded the Premio Internazione di Poesia Etna-Taormina,"Barry Silesky, Ferlinghetti: The Artist in His Time. Warner Books, 1990: 163.",,,37.8517921,15.2856523
Lawrence Ferlinghetti,"Torino, Italy","December 12, 1965",Event,"We take off to Rome. . . . [...] down toward Italy, down to the Mediterranean shores, past Turin, past Genoa, and out across the blue flat sea, and in the far distance to the rear the white frozen Alps on the horizon, remote as another planet now, the whole crossing or passage a panorama such as Ruskin never saw or imagined in his famous passage in The Nature of Gothic (or The Stones of Venice?) or that some great bird of passage saw migrating southward over those great mountains or the Apennines.",,Journal Entry,"Lawrence Ferlinghetti, Writing Across the Landscape. Liveright, 2015: 173.",,,45.0677551,7.6824892
Lawrence Ferlinghetti,"Piazza del Duomo 4, Spoleto, Italy",June 26-July 2 1965,Setting,"POUND AT SPOLETO

I walked into a loge in the Teatro Melisso, the lovely Renaissance salle where the poetry readings and the chamber concerts were held every day of the Spoleto Festival, and suddenly saw Ezra Pound for the first time, still as a mandarin statue in a box in a balcony at the back of the theatre, one tier up from the stalls. It was a shock, seeing only a striking old man in curious pose, thin and long-haired, aquiline at eighty, head tilted strangely to one side, lost in permanent abstraction. . . .

After three younger poets on stage, he was scheduled to read from his box, and there he sat with an old friend (who held his papers) waiting. He regarded the knuckles of his hand, moving them a very little, expressionless. Only once, when everyone else in the full theater applauded someone on stage, did he rouse himself to clap, without looking up, as if stimulated by sound in a void. . . . After almost an hour, his turn came. Or after a life. . . .

Everyone in the hall rose, turned and looked back and up at Pound in his booth, applauding. The applause was prolonged and Pound tried to rise from his armchair. A microphone was partly in the way. He grasped the arms of the chair with his boney hands and tried to rise. He could not and he tried again and could not. His old friend did not try to help him. Finally she put a poem in his hand, and after at least a minute his voice came out. First the jaw moved and then the voice came out, inaudible. A young Italian pulled up the mike very close to his face and held it there, and the voice came over, frail but stubborn, higher than I had expected, a thin, soft monotone. . . . The hall had gone silent at a stroke. The voice knocked me down, so soft, so thin, so frail, so stubborn still. I put my head on my arms on the velvet sill of the box. I was surprised to see a single tear drop on my knee. The thin, indomitable voice went on. I went blind from the box, through the back door of it, into the empty corridor of the theater where they still sat turned to him, went down and out, into the sunlight, weeping. . . .Up above the town

by the ancient aqueduct

the chestnut trees

  were still in bloom

Mute birds

flew in the valley

far below

 The sun shone

   on the chestnut trees

and the leaves

   turned in the sun

 and turned and turned and turned

   And would continue turning

His voice

   went on

    and on

through the leaves….

Some other people reported to me another tableau of Ezra Pound which I had missed at the noon concert. The first event, before the chamber music in the salle itself, was a performance of modern experimental music by an American composer, performing his work on improvised instruments—all percussive—strings & things like Harry Partch’s “cloud chamber bells.” This was set up in the entrance hall to the theatre itself. The hall was full & Pound was ushered to a large chair, center, close to the performer. He said nothing as usual, and sat motionless as usual, looking nowhere. The performance began, the performer bent over his bells & strings & cymbals & timpani & xylophone, barely touching them here & there, his ear close to whatever he touched. One heard nothing at a distance of three yards. Pound, sitting in the pose of that prophetic portrait by Wyndham Lewis (done at least thirty years ago & showing him as he is today—like an old Chinese sage), showed no sign of hearing anything. The performer continued, very silently, intent on his work; not a sound in the air, not a sound in the vacant ear, in the vacant eye of Pound, silence meeting silence.",,"""Pound at Spoleto""","Lawrence Ferlinghetti, Writing Across the Landscape. Liveright, 2015: 313.",Ferlinghetti reading Pound at Spoleto — YouTube,,42.7351331,12.73941378
Allen Ginsberg,"Piazza del Duomo, 4, Spoleto, Italy","July 8, 1967",Event,"Per oscenità. Per oscenità in questo paese annegato nel sesso (con donne seminude a far pubblicità a stufe elettriche e frigoriferi, con coiti e stupri di ogni genere in technicolor su tutti gli schermi, con reclames cinematografiche laidamente pornografiche) venne arrestato Ginberg per una poesia distribuita al pubblico del reading su pochissime copie stampate al ciclostile […] si dovette aspettare alcuni anni che il processo per oscenità finisse in una misteriosa insabbiatura giudiziaria basata su incomprensibili procedure. Quella sera a Spoleto alcune ore passate in commissariato a fare da interprete, poi finalmente fuori all’aperto, in cerca dell’appuntato che aveva causato, ignaro, il disastro con la denuncia per offrirgli (offerta imprevista) un mazzo di fiori per la sua certo gentile signora.","On July 9, after reading his poem “Who Be Kind To” at Teatro Caio Melisso, Ginsberg gets arrested in a cafè in Piazza del Duomo. In Spoleto, Ginsberg meets Ezra Pound, a poet admired by his father Louis. ",Attended and arrested at the Festival dei Due Mondi,"Fernanda Pivano. C’era una volta un Beat. Arcana, 1976; 110.","http://www.archiviolastampa.it/component/option,com_lastampa/task,search/mod,libera/action,viewer/Itemid,3/page,5/articleid,0115_01_1967_0161_0005_6779910/%20;%20https://allenginsberg.org/2017/06/saturday-june-17/","Alfonso Gatto, Giuseppe Ungaretti, Ezra Pound, Gregory Corso, John Berryman, Gian Carlo Menotti,  Patrick Creagh",42.7351331,12.73941378
Allen Ginsberg,"Piazza Matteotti, Forio, Italy","September 1, 1957",Event,"Mostly it is an Italian resort island, contrasting with Capri which is famously international. I’ll leave here tomorrow morning (Monday) on 5AM boat, catch Naples-Rome train, be in Rome by noon, catch plane that afternoon and arrive in Venice early tomorrow evening. Now sitting in the afternoon, relaxing with lemonade in shady cafe table, writing letters, everything very slow & calm — I’ve been on my feet most of the time till today, tramping, strolling & climbing. 
Found a hostel here, spent last evening arguing furiously & angrily with Auden on the merits of Whitman at a cafe table in “Marie’s Bar” in town of Forio.","Allen Ginsberg visits W.H. Auden in his Ischia's summer home, where the two get into a heated argument about the merits of Walt Whitman and the sensibility that informs New American Poetry.",Meeting and fight with W.H. Auden,"Allen Ginsberg and Louis Ginsberg. Family Business: Selected Letters Between a Father and a Son. Bloomsbury, 2001: 68-70.",https://allenginsberg.org/2011/09/w-h-auden-1907-1973/,W.H. Auden,40.73655215,13.8586126
Allen Ginsberg,"Via Bertola, 6/e, Torino","September 19, 1967",Event,"Il piccolo locale era stracolmo: capelloni dagli stravaganti abiti variopinti, studenti, qualche artista [...] Ginsberg, puntuale, ha iniziato recitando alcune sue poesie pubblicate di recente in un volume edito in Italia. Poi, suonando un monotono organo indiano, ha cantato a lungo ispirandosi alle nenie sacre indù.","Ginsberg
recites his poems
accompanied by
music.",Recital of Jukebox all'idrogeno at Libreria Hellas,"""Il <<recital>> di Ginsberg tra i capelloni torinesi"" in La Stampa, September 20, 1967.","http://www.archiviolastampa.it/component/option,com_lastampa/task,search/mod,libera/action,viewer/Itemid,3/page,7/articleid,0116_01_1967_0223_0007_5033236/","Angelo Pezzana, Nanda Pivano",45.0732542,7.6720684
Allen Ginsberg,"Piazza di Spagna, Rome, Italy","September 4, 1967",Event,"Il poeta americano Alien Ginsberg è stato fermato ieri pomeriggio dalla polizia a Piazza di Spagna mentre si trovava in compagnia di un gruppo di
 «capelloni». Condotto con i suoi amici nella sede del primo distretto di polizia è stato rilasciato dopo tre ore. Indossava una vivace maglietta su 
cui spiccavano i suoi lunghi capelli e la folta barba incolta. […] Sul petto aveva un distintivo che recava la scritta: «Stop the war in Vietnam now»
 (basta con la guerra nel Vietnam subito). Evidentemente gli agenti non lo hanno riconosciuto, la loro azione non era certamente diretta soltanto 
contro di lui e Ginsberg è stato costretto a subire la sorte dei suoi giovani amici. Quando è stato rilasciato non ha nascosto la sua irritazione per 
l'episodio definendolo « illegale » l'azione della polizia contro questi ragazzi «ha hanno il solo torto di portare i capelli lunghi».","Allen Ginsberg is
arrested for the
second time
during his
Italian stay, this
time for hanging
out with other
hippies
(""capelloni"").",Arrested in Rome,"""Il poeta <<beat>> Ginsberg fermato in una retata di capelloni a Roma"" in La Stampa, September 6, 1967. ","http://www.archiviolastampa.it/component/option,com_lastampa/task,search/mod,libera/action,viewer/Itemid,3/page,7/articleid,0116_01_1967_0210_0007_5029896/",,41.9057477,12.4821294
Allen Ginsberg,"Campo San Samuele, Venice, Italy","August 22, 1957",Event,"Allen and Peter visited all the museums and churches of Venice, discovering ancient landmarks at every turn of the dark mysterious passageways. Although Allen didn’t appreciate the Venetian artists as much as he did the Florentine painters of the High Renaissance, he grew to like the sad, troubled paintings of Titian, and the work of Giorgione, whom he compared in sentiment to Keats.","Peter Orlowsky and Allen Ginsberg visit Alan Ansen in Venice before heading to Paris to see Gregory Corso. During their stay, they started a feud with wealthy art collector Peggy Guggenheim, who grew aghast at their ""rude behavior."" ",First trip to Venice,"Bill Morgan, I Celebrate Myself: The Somewhat Private Life of Allen Ginsberg. Penguin, 2007: 251-254.",,"Peter Orlowsky, Alan Ansen, Peggy Guggenheim",45.433439,12.3279107
Allen Ginsberg,"Venice, Italy","August, 1960",Projected,"There in Venice glittering in Canal Grande in Front of San Giorgio
Maggiore Gondola' d to cream the fabulous tourist [...]
Long horns of Montpellier, Milan screaming and San Marco rocking in
Venice like a great golden calliope.",Poem,First trip to Venice,"Allen Ginsberg, Collected Poems, 1947-1997. Penguin, 2001.",,,45.4371908,12.3345898
Allen Ginsberg,"Naples, Italy","August 1, 1957",Event,"In Naples, Allen went to the museum, specifically to see the pornography salvaged from Pompeii, and climbed Mount Vesuvio in the afternoon. Then he walked through the ruins of Pompeii itself and saw the sunset from Herculaneum. The following day he took a ferry out to Capri and from there went on to Ischia, a jagged volcanic island a few miles out in the Tyrrhenian Sea, surrounded by the clearest blue water he had ever seen.",Ginsberg sees Pompeii and Mount Vesuvius.,First trip to Naples,"Bill Morgan, I Celebrate Myself: The Somewhat Private Life of Allen Ginsberg. Penguin, 2007: 251-254.",,Peter Orlowsky,40.8358846,14.2487679
Allen Ginsberg,"Firenze, Italy","July 27, 1957",Event,"Allen continued to have “museum fever” and on July 27 he and Peter left to see the treasures of Florence and Rome. They wanted to see more Fra Angelico and Giotto paintings and spent a long time in the Uffizi. The  museum was filled with pictures of visions and glimpses into mystical events that seemed to speak directly to Allen. It was difficult to decide what masterpiece to concentrate on first; da Vinci, Botticelli, Giotto, and Angelico were all in abundance there. They ended the day by snapping happy pictures of each other in the sunlight on the Ponte Vecchio. Years later, Ansen gave credit to Allen for encouraging him to write verse that summer, which led to the publication of at least half a dozen books of poetry during the rest of his life.",,First trip to Florence,"Bill Morgan, I Celebrate Myself: The Somewhat Private Life of Allen Ginsberg. Penguin, 2007: 251-254.",,Peter Orlowsky,43.7698712,11.2555757
Allen Ginsberg,"Rome, Italy","August 1, 1957",Event,"When Allen and Peter arrived in Rome on August 1, they walked all over the huge city from the Coliseum to the Pantheon. The first day they visited St. Peter’s Basilica in the morning and walked down the Tiber River in the afternoon to the Protestant cemetery where Shelley and Keats were buried. Allen wept over Keats’s grave and then kissed Shelley’s grave as he knelt to take a clover as a souvenir remembrance. Each day, like the indefatigable tourist that he was, Allen would get up and traipse all over the city taking pictures of Peter and himself in various ruins. On their fourth day in Rome, Allen went to the Vatican museums and became enraged when he discovered the fig leaves that had been added to cover the crotches of the nude Greek and Roman sculptures. It was maddening, especially after seeing the beautiful nakedness of Michelangelo’s statue of David in Florence. On his final day in Rome, Allen visited Keats’s house beside the Spanish Steps but didn’t have the few pennies needed for admission to the room in which Keats had died of tuberculosis.",Ginsberg mourns over John Keats and the loss of the original beauty of various sculptures that had been censored in the Vatican during the 1500s.,First trip to Rome,"Bill Morgan, I Celebrate Myself: The Somewhat Private Life of Allen Ginsberg. Penguin, 2007: 251-254.",,Peter Orlowsky,41.8933203,12.4829321
Allen Ginsberg,"Assisi, Italy","August 3, 1957",Event,"That afternoon they took the train as far as Assisi and hiked up the steep hill from the station to the basilica, where they wanted to see the impressive Giotto fresco cycles. With no money left for even the cheapest hotel, they slept on the grass in front of the great Basilica di San Francesco, the burial “place of one of Allen’s visionary heroes, St. Francis. During a sleepless night Allen was frightened by what he imagined were death clouds moving in front of the full moon. Trembling, he and Peter clung to each other in an ancient dark doorway as the nightmare subsided with the dawn. They arose to the bells ringing back and forth between the churches of St. Francis and St. Clare on opposite sides of the small town. While talking to one of the local priests Allen got into an argument with him about the fig leaves that he saw as desecrating the Vatican statues. He was still furious and held all priests accountable for what had been done generations earlier by a prudish pope. In Assisi he and a red-bearded Peter begged for food and queried priests about faith, in some ways acting more like St. Francis than the Franciscans did. Then they hiked a few miles out of town into the hills to the hermitage to which St. Francis had retreated for meditation. After walking back down the mountainside to the basilica they had enough energy left to argue once more with the priests, this time about using their lawn as a camping site, a violation of the rules. The next day, before they left Assisi, a kindly American priest took them around the Porziuncola, the first tiny chapel in which St. Francis had preached. Now the modest chapel was enclosed within the walls of the grandiose Santa Maria degli Angeli Church. They found it ironic that St. Francis, who had given up all his earthly wealth to preach the word of God, had been co-opted and enshrined in such an extravagant way. From Assisi they hitchhiked to Perugia, where they visited the Galleria Nazionale. They saw some good Perugino paintings before sneaking onto a train at dusk as stowaways all the way back to Venice.",,Visit to Assisi,"Bill Morgan, I Celebrate Myself: The Somewhat Private Life of Allen Ginsberg. Penguin, 2007: 251-254.",,Peter Orlowsky,43.0711952,12.6146669
Allen Ginsberg,"Villadeati, Italy",Mid-1960s,Event,"«Indubbiamente la sua performance di mostrarsi tutto nudo ottenne l'effetto
voluto. E poi avevano ragione i bambini: sembrava veramente un mostro,
con la barba e i capelli lunghi e la faccia di uno nato vecchio,
mentre il corpo era bellissimo, muscoloso e asciutto come quello di un
adolescente». [...] 
Si era bevuto fino a tardi e Celli - che era autore di poesie e fondatore
della rivista surreal-sperimentale Malebolge -, in preda ai fumi dell'alcol,
sfidò Ginsberg, che fumava marijuana, ad una gara per vedere chi
perdeva prima la ragione. «Ma Ginsberg mi disse che si trattava di una
competizione impossibile - racconta Celli - perché la ragione non è
facilmente definibile».","Ginsberg is
found naked in
Villa Feltrinelli
after a night of
partying by
Sanguineti's
children.","Party at Villa 
Feltrinelli","""Allen nudo e fumato nel prato di Inge"" in La Stampa, May 11, 1994. ","http://www.archiviolastampa.it/component/option,com_lastampa/task,search/mod,libera/action,viewer/Itemid,3/page,21/articleid,0738_01_1994_0127_0021_10087076/","Gruppo 63,
Edoardo
Sanguinetti
Inge Feltrinelli,
Giangiacomo 
Feltrinelli,
Giorgio Celli
Nanni Balestrini
Adriano Spatola
Giorgio Celli",45.072252,8.167932
Allen Ginsberg,"Milan, Italy",September 1967,Event,,,"Location where ""Pentagon Exorcism"" was written","Bill Morgan, I Celebrate Myself: The Somewhat Private Life of Allen Ginsberg. Penguin, 2007: 442.","""Pentagon Exorcism"" in Allen Ginsberg, The Fall of America: Poems of these States, 1965-1971. City Lights, 1972.",,45.4641943,9.1896346
Allen Ginsberg,"Milan, Italy","September 29, 1967",Event,"After he had seen his parents off, Allen went to stay with Nanda Pivano
and her husband, Ettore Sottsass. He continued sightseeing in Milan and 
visited the Brera Palace, whose galleries were filled with paintings by
Caravaggio and Raphael, and followed that with a walk around Milan's 
magnificent marble Duomo. Compared to Allen's normal Spartan 
accommodations while on the road, Nanda's giant apartment was quite 
luxurious. He was given his own key to a two-room guest suite and was 
free to come and go as he pleased.",,Visit to Milan,"Bill Morgan, I Celebrate Myself: The Somewhat Private Life of Allen Ginsberg. Penguin, 2007: 442.",,"Ettore Sottsass,
Nanda Pivano",45.4641943,9.1896346
Allen Ginsberg,"Venice, Italy",November 1967,Event,,,"Location where ""Elegy Che Guevara"" was written","Bill Morgan, I Celebrate Myself: The Somewhat Private Life of Allen Ginsberg. Penguin, 2007: 251-254.","""Elegy Che Guevara"" in Allen Ginsberg, Collected Poems, 1947-1997. Penguin, 2001.",,45.4371908,12.3345898
Allen Ginsberg,"Venice, Italy",November 1967,Event,"Allen went alone to Venice and found a quiet room with a little balcony
in a pension around the corner from Pound's house on the Calle Querini. 
He arrived punctually for lunch as invited and brought along some 
records as a gift. He had the Beatles' Sgt. Pepper's Lonely Hearts Club 
Band, Dylan's Blonde on Blonde, and Donovan's Sunshine Superman 
that he wanted to share with Pound. They enjoyed some wine and then
Allen smoked a joint at the table with his coffee, ""without calling attention""
he wrote. What Olga thought is not recorded. Pound said nothing 
throughout the luncheon and Allen looked him straight in the eye and 
asked directly, ""Well, old man, how old are you?"" Finally Pound spoke, 
""82 in several days."" Allen played the records he had brought and then
chanted for another hour before leaving without Ezra's uttering another 
word. Pound was going to be a tough nut to crack, but Allen was 
determined to get some words of wisdom from him, no matter how long it
took. For the next few weeks, Allen hung around Venice, trying to see as
much of Pound as he could. One day they attended a concert of Vivaldi
in a nearby church and a few times they ate lunch out when Olga didn't 
want to cook, Allen discovered that if he asked specific questions about 
references in the Cantos, Pound would offer brief answers. So Allen 
asked about the holy water font Pound mentioned that was supposed to
be to the right of the entrance of St. Mark's, and Pound said that the 
location of the font had been changed since he wrote the poem. Olga told
Allen that no one had invited Pound to read in the United States in years,
and Allen said that he might be preoccupation with stupid and irrelevant 
matters."" The weeks spent with him were boiled down to a few pithy 
phrases. On Pound's eighty-second birthday, October 30, Olga invited 
Allen to come over and he sang the Prajnaparamita Sutra to him by the 
fireplace. Pound sat quietly. He appeared to be sad and ate some birthday
cake and sipped his champagne. The high point of these visits came when,
near the end of Allen's stay, Pound said to him, ""But my worst mistake was
the stupid suburban antisemitic prejudice, all along that spoiled everything""
That was the one sentence that stuck with Allen, for he felt that Pound was
apologizing and by doing so had redeemed himself for all the evil things he
had said about the Jews during his years of Fascist support. Except for the
period in 1954 when he first met Peter in San Francisco, there was no
other time that Allen documented so extensively in his journals than these
few weeks with Pound.",,Ginsberg's meeting with Erza Pound,"Bill Morgan, I Celebrate Myself: The Somewhat Private Life of Allen Ginsberg. Penguin, 2007: 251-254.",Google Books,"Erza Pound,
Olga Rudge",45.4371908,12.3345898
Allen Ginsberg,"Rome, Italy",1957,Setting,"Look at all these broken stones,
and by the wall
The rainstained fragment of an ass
a human ass
was here two thousand years ago - some boy turned round stuck out his
behind and posed
Michelangelo remembered when the palaces had fallen -
When the cities are forgotten there'll be a human ass",,"""Forum, Rome""","Allen Ginsberg, Journals Mid-Fifties, 1954-1958. HarperPerennial, 1995: 372",,,41.8933203,12.4829321
Allen Ginsberg,"Venice, Italy",August 1957,Event,"Shortly after Allen and Peter arrived, Ansen threw a small party and invited his friend, the wealthy art collector Peggy Guggenheim […] Allen and Peter were a little too rough around the edges for her […] they wiped their perspiration away with a big sweaty towel that they continually tossed back and forth to each other across the table […] Peggy was hit in the head by the sweaty towel, but Ansen testified she was never physically struck, only aghast at their rude behaviour. ","During an event, Allen and Peter meet Peggy Guggenheim, who feels uncomfortable with their behavior",Allen and Peter meet Peggy Guggenheim ,"Bill Morgan, I Celebrate Myself: The Somewhat Private Life of Allen Ginsberg. Penguin, 2007: 251-254.",,"Peter Orlovsky, Peggy Guggenheim, Alan Ansen",45.4371908,12.3345898
Allen Ginsberg,"Venice, Italy",June 1995,Event,"With a full schedule, Allen flew off to exhibit of his 108 photographs during the Biennale […] A beautiful book of photographs of Yamagata’s and Ginsberg’s work was published for the occasion.",The Biennale hosts an exhibition of Ginsberg's photographs,Exhibition of Ginsberg's photographs at the Venice Biennale,"Bill Morgan, I Celebrate Myself: The Somewhat Private Life of Allen Ginsberg. Penguin, 2007: 251-254.",,Hiro Yamagata,45.4371908,12.3345898
Allen Ginsberg,"Milan, Italy","October 18, 
1967",Event,"Dear angelic Ginsberg. Last night I heard you say everything that came 
into your mind about New York and San Francisco, with their flowers. I 
have told you something about Italy (flowers only to be found in flower 
shops) [...]
Your bourgeoisie is a bourgeoise of insane people, mine of idiots [...] You rebel against insanity with insanity (giving flowers 
even to  policemen), but how can one revolt against idiocy?",A note Pasolini left Ginsberg the day after their first encounter,Encounter with Pier Paolo Pasolini,"Pier Paolo Pasolini, ""Lettera ad Allen Ginsberg,"" accessed online at The Allen Ginsberg Project.",https://allenginsberg.org/2016/11/remembering-pasolini/,Nanda Pivano,45.4641943,9.1896346